P -200, 700, -230, 0, 0, 0, 3, Original_Map:_Goodurden_<RoI>
P -200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P -200, 1500, 0, 0, 0, 0, 2, Height_Filter:_40/40
L -407.2493, -1200.7513, -131.2960,  -432.9029, -1200.7513, -113.0425,  0, 0, 240
L -432.9029, -1200.7513, -113.0425,  -444.7379, -1200.7500, -113.0425,  0, 0, 240
L -444.7379, -1200.7500, -111.7830,  -444.7384, -1182.8545, -99.7296,  0, 0, 240
L 649.1294, -710.7003, -149.1172,  629.3152, -710.6693, -149.1172,  64, 64, 64
L 621.2028, -707.7434, -149.1172,  621.2015, -732.7580, -149.1172,  64, 64, 64
L 621.2015, -732.7580, -149.1172,  629.3182, -732.7656, -149.1172,  64, 64, 64
L 629.3182, -732.7656, -149.1172,  629.3156, -729.8037, -149.1172,  64, 64, 64
L 629.3156, -729.8037, -149.1172,  649.1294, -729.8036, -149.1172,  64, 64, 64
L 649.1294, -729.8036, -149.1172,  649.1278, -732.7603, -149.1172,  64, 64, 64
L 649.1278, -732.7603, -149.1172,  654.1335, -732.7596, -149.1172,  64, 64, 64
L 621.2028, -707.7434, -149.1172,  629.3188, -707.7386, -149.1172,  64, 64, 64
L 629.3156, -710.6997, -149.1172,  629.3188, -707.7386, -149.1172,  64, 64, 64
L 649.1291, -710.7005, -149.1172,  649.1248, -707.7368, -149.1172,  64, 64, 64
L 654.1343, -707.7430, -149.1172,  649.1248, -707.7368, -149.1172,  64, 64, 64
L 633.8810, -684.6693, -147.6632,  633.8831, -693.0949, -147.6644,  64, 64, 64
L -58.8564, 19.1173, 9.3437,  -58.8464, 61.7450, 4.9252,  0, 0, 0
L -67.0543, 19.1469, -0.6156,  -52.9036, 19.0958, -0.6156,  64, 64, 64
L -52.9036, 19.0958, -0.6156,  -52.9159, 4.9276, -0.6156,  64, 64, 64
L -52.9159, 4.9276, -0.6041,  -67.0993, 4.8940, -0.5937,  64, 64, 64
L -67.0993, 4.8940, -0.6156,  -67.0543, 19.1469, 0.3141,  64, 64, 64
L -67.0805, 10.3579, 0.3144,  -112.9071, 10.3571, -3.9467,  0, 0, 0
L -112.9071, 10.3571, -3.9467,  -112.8800, 4.8856, -4.2060,  64, 64, 64
L -112.8800, 4.8856, -3.6701,  -118.3571, 4.9218, -3.1656,  64, 64, 64
L -118.3489, 4.9217, -5.0646,  -118.3562, -100.9138, -25.0184,  0, 0, 0
L -118.3551, -100.9138, -23.6531,  -112.8783, -100.8918, -24.0589,  64, 64, 64
L -112.8783, -100.8918, -23.7699,  -112.9215, -106.3499, -23.1898,  64, 64, 64
L -112.9215, -106.3499, -25.3145,  -37.0684, -106.3557, -43.1452,  0, 0, 0
L -28.3571, -115.1196, -44.4795,  -28.3555, -160.2489, -64.2647,  0, 0, 0
L -28.3555, -160.2489, -64.2647,  -28.3555, -160.2489, -64.2647,  64, 64, 64
L -36.4779, -160.2552, -64.2647,  -22.6554, -160.2444, -64.3139,  64, 64, 64
L -22.6554, -160.2444, -64.1185,  -22.6487, -173.9365, -64.7090,  64, 64, 64
L -22.6487, -173.9365, -65.7121,  -36.4848, -173.9359, -65.7132,  64, 64, 64
L -36.4848, -173.9359, -65.5322,  -36.4779, -160.2552, -65.4888,  64, 64, 64
L -36.4825, -169.3795, -65.4888,  -39.7788, -170.2451, -65.3960,  64, 64, 64
L -39.7788, -170.2451, -65.3960,  -60.2546, -181.8554, -65.7763,  0, 0, 0
L -60.2546, -181.8554, -65.7763,  -81.7377, -218.9507, -74.8964,  0, 0, 0
L -91.0913, -218.9620, -74.8964,  -77.8782, -218.9460, -74.8652,  64, 64, 64
L -77.8782, -218.9460, -74.8471,  -77.8650, -234.4897, -74.8420,  64, 64, 64
L -77.8650, -234.4897, -74.1910,  -91.1122, -234.4965, -74.7695,  64, 64, 64
L -91.6113, -229.6566, -74.7694,  -109.6761, -229.6564, -74.7695,  0, 0, 0
L -109.6775, -235.1083, -74.7694,  -124.5704, -235.1105, -74.7694,  64, 64, 64
L -124.5960, -229.6566, -74.7694,  -171.2307, -229.6560, -74.7694,  0, 0, 0
L -171.2615, -234.3842, -74.1853,  -184.9590, -234.3960, -74.4041,  64, 64, 64
L -184.9615, -218.8457, -74.5672,  -171.2861, -218.8463, -74.5672,  64, 64, 64
L -184.9615, -218.8457, -74.5671,  -184.9590, -234.3960, -74.5671,  64, 64, 64
L -171.2861, -218.8463, -74.7694,  -171.2615, -234.3842, -74.7694,  64, 64, 64
L -171.7363, -266.5990, -74.2787,  -184.5128, -266.6024, -74.2787,  64, 64, 64
L -184.5128, -266.6024, -74.2787,  -184.5017, -251.9735, -74.2787,  64, 64, 64
L -184.5017, -251.9735, -74.2787,  -171.7215, -251.9659, -74.4800,  64, 64, 64
L -171.7215, -251.9659, -74.4810,  -171.7363, -266.5990, -74.4810,  64, 64, 64
L -171.7264, -256.8246, -74.4810,  -124.5907, -256.8277, -74.4800,  0, 0, 0
L -124.5907, -256.8277, -74.4800,  -124.5658, -251.3604, -74.4810,  64, 64, 64
L -124.5658, -251.3604, -74.4810,  -109.7080, -251.3784, -74.4810,  64, 64, 64
L -109.7080, -251.3784, -74.4810,  -109.6866, -256.8278, -74.4800,  64, 64, 64
L -109.6866, -256.8278, -74.4800,  -91.1394, -256.8268, -74.4810,  0, 0, 0
L -91.2544, -266.6949, -74.4810,  -91.0840, -252.0756, -74.4810,  64, 64, 64
L -91.0840, -252.0756, -74.4810,  -78.3258, -252.0641, -74.5665,  64, 64, 64
L -78.3258, -252.0641, -74.5597,  -78.3286, -266.7054, -74.5598,  64, 64, 64
L -78.3286, -266.7054, -74.6040,  -91.2544, -266.6949, -74.6426,  64, 64, 64
L -83.5677, -266.7011, -74.6426,  -60.6442, -303.7301, -74.4307,  0, 0, 0
L -60.6442, -303.7301, -74.4307,  -23.7383, -326.1555, -74.6423,  0, 0, 0
L -23.7345, -335.6332, -74.6423,  -23.7396, -322.8774, -74.6209,  64, 64, 64
L -124.5960, -229.6566, -74.4800,  -124.5704, -235.1105, -74.4810,  64, 64, 64
L -109.6761, -229.6564, -74.4800,  -109.6775, -235.1083, -74.4810,  64, 64, 64
L -91.0913, -218.9620, -74.4809,  -91.1122, -234.4965, -74.4810,  64, 64, 64
L -23.3504, -101.3614, -42.8678,  -36.6628, -101.3390, -43.2244,  64, 64, 64
L -36.6001, -114.6752, -42.8168,  -36.6628, -101.3390, -44.8709,  64, 64, 64
L -23.3504, -101.3614, -43.0075,  -23.3263, -114.6433, -42.9169,  64, 64, 64
L -36.6001, -114.6752, -43.6830,  -23.3263, -114.6433, -43.5637,  64, 64, 64
L 66.6333, 18.6506, -0.3885,  53.3479, 18.6602, -0.3887,  64, 64, 64
L 53.3479, 18.6602, -0.3272,  53.3624, 5.3838, -0.3272,  64, 64, 64
L 53.3624, 5.3838, -0.3272,  66.6506, 5.3031, -0.3272,  64, 64, 64
L 66.6333, 18.6506, 0.3360,  66.6506, 5.3031, -0.1829,  64, 64, 64
L -58.8464, 61.7450, 15.8491,  58.3426, 61.6510, 13.1112,  255, 0, 255
L 58.3980, 61.6509, 13.1112,  58.2392, 18.6567, 4.9039,  0, 0, 0
L 66.6441, 10.8138, 0.3359,  113.3599, 10.8144, -3.2046,  0, 0, 0
L 113.3599, 10.8144, -3.2046,  113.3255, 5.3327, -3.5973,  64, 64, 64
L 113.3255, 5.3327, -3.3991,  118.8125, 5.3672, -2.4117,  64, 64, 64
L 118.8125, 5.3672, -2.4117,  118.8134, -101.3605, -22.9242,  0, 0, 0
L 118.8134, -101.3605, -22.9242,  113.3331, -101.3440, -22.9590,  64, 64, 64
L 113.3331, -101.3440, -23.2016,  113.3372, -106.8130, -22.4215,  64, 64, 64
L 113.3372, -106.8130, -22.4215,  36.6559, -106.8122, -42.8824,  0, 0, 0
L 36.6236, -101.3434, -43.6012,  23.3811, -101.3232, -43.2462,  64, 64, 64
L 23.3226, -114.6338, -43.3349,  36.6554, -114.6906, -43.6833,  64, 64, 64
L 23.3226, -114.6338, -43.5722,  23.3811, -101.3232, -42.8800,  64, 64, 64
L 36.6554, -114.6906, -42.8865,  36.6236, -101.3434, -44.8457,  64, 64, 64
L 28.8139, -114.7026, -43.7007,  28.8142, -160.7054, -63.4598,  0, 0, 0
L 36.1859, -160.7061, -63.4598,  23.2773, -160.7049, -63.5735,  64, 64, 64
L 23.2773, -160.7049, -63.4901,  23.2756, -173.4781, -64.4206,  64, 64, 64
L 23.2756, -173.4781, -65.4038,  36.1911, -173.4813, -65.4038,  64, 64, 64
L 36.1911, -173.4813, -65.2694,  36.1859, -160.7061, -65.2211,  64, 64, 64
L 36.1892, -168.7196, -65.2211,  58.6180, -180.3455, -65.3498,  0, 0, 0
L 58.6180, -180.3455, -65.3498,  82.2664, -219.4155, -74.6174,  0, 0, 0
L 90.6754, -219.4279, -74.6174,  77.9051, -219.4091, -74.5914,  64, 64, 64
L 77.9051, -219.4091, -74.5598,  77.9026, -234.0423, -74.5651,  64, 64, 64
L 77.9026, -234.0423, -73.8969,  90.6799, -234.0435, -74.4810,  64, 64, 64
L 90.6799, -234.0435, -74.4810,  90.6754, -219.4279, -74.4810,  64, 64, 64
L 90.6784, -229.1995, -74.4810,  109.5660, -229.2001, -74.4810,  0, 0, 0
L 109.5660, -229.2001, -74.4810,  109.6694, -234.6648, -74.4810,  64, 64, 64
L 109.6694, -234.6648, -74.4810,  124.5180, -234.6642, -74.4810,  64, 64, 64
L 124.5180, -234.6642, -74.4810,  124.5376, -229.1994, -74.4800,  64, 64, 64
L 124.5376, -229.1994, -74.4800,  170.9715, -229.2009, -74.4810,  0, 0, 0
L 170.9830, -219.3486, -74.4810,  170.9658, -234.0351, -74.4810,  64, 64, 64
L 170.9658, -234.0351, -74.4810,  183.7426, -234.0351, -74.2785,  64, 64, 64
L 183.7426, -234.0351, -74.2787,  183.7471, -219.4127, -74.2787,  64, 64, 64
L 183.7471, -219.4127, -74.2787,  170.9830, -219.3486, -74.2787,  64, 64, 64
L 175.1857, -219.3697, -74.2787,  175.1859, -144.6635, -74.2787,  0, 0, 0
L 175.1859, -144.6635, -74.2787,  180.6412, -144.6394, -74.2787,  64, 64, 64
L 180.6412, -144.6394, -74.2787,  180.6432, -139.1913, -74.2784,  64, 64, 64
L 180.6432, -139.1913, -74.2784,  195.4184, -139.1866, -74.2787,  0, 0, 0
L 195.4194, -136.1954, -74.2787,  195.4148, -148.9662, -74.2787,  64, 64, 64
L 195.4148, -148.9662, -74.2787,  210.0447, -148.9684, -74.2787,  64, 64, 64
L 210.0447, -148.9684, -73.8969,  210.0502, -136.1904, -73.8969,  64, 64, 64
L 210.0502, -136.1904, -74.2787,  195.4194, -136.1954, -74.2787,  64, 64, 64
L 206.0000, -136.1918, -74.2787,  206.0001, -112.0861, -74.2787,  64, 64, 64
L 194.6777, -112.0774, -74.2787,  209.3032, -112.0887, -74.2787,  64, 64, 64
L 209.3058, -99.3147, -73.8968,  209.3032, -112.0887, -74.2787,  64, 64, 64
L 209.3058, -99.3147, -74.4243,  194.6744, -99.3103, -74.4242,  64, 64, 64
L 194.6744, -99.3103, -74.4243,  194.6777, -112.0774, -74.4240,  64, 64, 64
L 194.6763, -106.7925, -74.4240,  174.3279, -106.8018, -74.4240,  0, 0, 0
L 174.3279, -106.8018, -74.4240,  153.9387, -86.3611, -74.4240,  0, 0, 0
L 153.9387, -86.3611, -74.4240,  153.9025, -27.2734, -74.4240,  0, 0, 0
L 153.9025, -27.2734, -74.4240,  174.4209, -6.7254, -74.4240,  0, 0, 0
L 174.4209, -6.7254, -74.4240,  263.6258, -6.7422, -74.4240,  0, 0, 0
L 263.6258, -6.7422, -74.4240,  284.0961, -27.3288, -74.4240,  0, 0, 0
L 284.0961, -27.3288, -74.4240,  284.0976, -86.2512, -74.4240,  0, 0, 0
L 284.0976, -86.2512, -74.4240,  263.6291, -106.8866, -74.4646,  0, 0, 0
L 263.6291, -106.8866, -74.4646,  241.9715, -106.7639, -74.4300,  0, 0, 0
L 241.9664, -112.0892, -74.4300,  241.9786, -99.3156, -74.5366,  64, 64, 64
L 241.9786, -99.3156, -74.4243,  227.3502, -99.3083, -74.4243,  64, 64, 64
L 227.3376, -112.0859, -73.8968,  227.3502, -99.3083, -73.8968,  64, 64, 64
L 227.3376, -112.0859, -74.2787,  241.9664, -112.0892, -74.2787,  64, 64, 64
L 230.7711, -112.0867, -74.2787,  230.7709, -136.1912, -74.2787,  64, 64, 64
L 242.7150, -136.1986, -74.2787,  228.0893, -136.1895, -74.2787,  64, 64, 64
L 228.0817, -148.9640, -73.8969,  228.0893, -136.1895, -73.8969,  64, 64, 64
L 228.0817, -148.9640, -74.2787,  242.7148, -148.9681, -74.2787,  64, 64, 64
L 242.7148, -148.9681, -74.2787,  242.7150, -136.1986, -74.2787,  64, 64, 64
L 242.7150, -139.1866, -74.2787,  257.3349, -139.1863, -74.2787,  0, 0, 0
L 257.3349, -139.1863, -74.2787,  257.3629, -144.6397, -74.2787,  64, 64, 64
L 257.3629, -144.6397, -74.2787,  262.8130, -144.6434, -74.2777,  64, 64, 64
L 262.8130, -144.6434, -74.2777,  262.8127, -159.7463, -74.2787,  0, 0, 0
L 267.0754, -159.7476, -74.2787,  254.3105, -159.7437, -74.2787,  64, 64, 64
L 254.3024, -174.3765, -74.2787,  254.3105, -159.7437, -74.2787,  64, 64, 64
L 254.3024, -174.3765, -73.8969,  267.0829, -174.3767, -73.8969,  64, 64, 64
L 267.0829, -174.3767, -74.2787,  267.0754, -159.7476, -74.2787,  64, 64, 64
L 267.0809, -170.5715, -74.2787,  290.4708, -170.5715, -74.2787,  0, 0, 0
L 290.4742, -158.9098, -74.2787,  290.4700, -173.5381, -74.2787,  64, 64, 64
L 290.4700, -173.5381, -73.8968,  303.2433, -173.5380, -74.2787,  64, 64, 64
L 303.2433, -173.5380, -74.2787,  303.2478, -158.9067, -74.2787,  64, 64, 64
L 303.2478, -158.9067, -74.2787,  290.4742, -158.9098, -74.2787,  64, 64, 64
L 296.7158, -158.9083, -74.2787,  296.7154, -147.6029, -74.2754,  0, 0, 0
L 296.7154, -147.6029, -74.2754,  300.5914, -147.5960, -74.2787,  64, 64, 64
L 300.5914, -147.5960, -74.2787,  300.5908, -142.6803, -74.2780,  64, 64, 64
L 300.5908, -142.6803, -74.2780,  482.5364, -142.6784, -74.2777,  0, 0, 0
L 482.5364, -142.6784, -74.2777,  482.5382, -147.5952, -74.2787,  64, 64, 64
L 482.5382, -147.5952, -74.2787,  486.4155, -147.5976, -74.2777,  64, 64, 64
L 486.4155, -147.5976, -74.2777,  486.4124, -216.6201, -74.2777,  0, 0, 0
L 486.4124, -216.6201, -74.2777,  482.5376, -216.6115, -74.2787,  64, 64, 64
L 482.5376, -216.6115, -74.2787,  482.5370, -221.5138, -74.2787,  64, 64, 64
L 482.5370, -221.5138, -74.2787,  300.5947, -221.5390, -74.2777,  0, 0, 0
L 300.5947, -221.5390, -74.2777,  300.5949, -216.6197, -74.2787,  64, 64, 64
L 300.5949, -216.6197, -74.2787,  296.7153, -216.6203, -74.2777,  64, 64, 64
L 296.7153, -216.6203, -74.2777,  296.7159, -206.2038, -74.2787,  0, 0, 0
L 290.1637, -206.1960, -74.2787,  303.2451, -206.2116, -74.2787,  64, 64, 64
L 303.2451, -206.2116, -74.2787,  303.2477, -191.5709, -74.2787,  64, 64, 64
L 303.2477, -191.5709, -73.8969,  290.5288, -191.5768, -73.8968,  64, 64, 64
L 290.5288, -191.5768, -74.2787,  290.1637, -206.1960, -74.2787,  64, 64, 64
L 290.4348, -195.3428, -74.2787,  267.1031, -195.3427, -74.2787,  0, 0, 0
L 267.2120, -207.0422, -74.2787,  267.0757, -192.4070, -74.2787,  64, 64, 64
L 267.0757, -192.4070, -73.8962,  254.3081, -192.4138, -74.2787,  64, 64, 64
L 254.3081, -192.4138, -74.2787,  254.3036, -207.0430, -74.2787,  64, 64, 64
L 254.3036, -207.0430, -74.2787,  267.2120, -207.0422, -74.2787,  64, 64, 64
L 262.8113, -207.0425, -74.2787,  262.8129, -250.2230, -74.2786,  0, 0, 0
L 267.0820, -250.2253, -74.2786,  254.3056, -250.2186, -74.2787,  64, 64, 64
L 254.3056, -250.2186, -74.2787,  254.3050, -264.8498, -74.2787,  64, 64, 64
L 254.3050, -264.8498, -74.2787,  267.0802, -264.8506, -74.2787,  64, 64, 64
L 267.0802, -264.8506, -74.2787,  267.0820, -250.2253, -74.2787,  64, 64, 64
L 267.0807, -260.7909, -74.2787,  290.4717, -260.6799, -74.2787,  0, 0, 0
L 290.4839, -249.4173, -74.2787,  290.4681, -264.0461, -74.2787,  64, 64, 64
L 290.4681, -264.0461, -74.2787,  303.2488, -264.0429, -74.2787,  64, 64, 64
L 303.2488, -264.0429, -74.2787,  303.2468, -249.4119, -74.2787,  64, 64, 64
L 303.2468, -249.4119, -74.2787,  290.4839, -249.4173, -74.2787,  64, 64, 64
L 296.7157, -249.4147, -74.2787,  296.7207, -237.7100, -74.2782,  0, 0, 0
L 296.7207, -237.7100, -74.2782,  300.5928, -237.7162, -74.2787,  64, 64, 64
L 300.5928, -237.7162, -74.2787,  300.5912, -232.7872, -74.2777,  64, 64, 64
L 300.5912, -232.7872, -74.2777,  482.5365, -232.8429, -74.2787,  0, 0, 0
L 482.5365, -232.8429, -74.2787,  482.5318, -237.7006, -74.2787,  64, 64, 64
L 482.5318, -237.7006, -74.2787,  486.4153, -237.7054, -74.2777,  64, 64, 64
L 486.4153, -237.7054, -74.2777,  486.4162, -306.7269, -74.2777,  0, 0, 0
L 486.4162, -306.7269, -74.2777,  482.5319, -306.7196, -74.2787,  64, 64, 64
L 482.5374, -311.6265, -74.2787,  300.5955, -311.6477, -74.2777,  0, 0, 0
L 300.5955, -311.6477, -74.2777,  300.5959, -306.7324, -74.2787,  64, 64, 64
L 300.5959, -306.7324, -74.2787,  296.7166, -306.7287, -74.2777,  64, 64, 64
L 296.7166, -306.7287, -74.2777,  296.7152, -296.7108, -74.2787,  0, 0, 0
L 290.4814, -296.7072, -74.2787,  303.2445, -296.7146, -74.2787,  64, 64, 64
L 303.2445, -296.7146, -74.2787,  303.2483, -282.0779, -74.2787,  64, 64, 64
L 303.2483, -282.0779, -74.2787,  290.4680, -282.0805, -74.2787,  64, 64, 64
L 290.4680, -282.0805, -74.2787,  290.4814, -296.7072, -74.2787,  64, 64, 64
L 290.4711, -285.4507, -74.2787,  267.0804, -285.4498, -74.2787,  0, 0, 0
L 267.0637, -297.5286, -74.2787,  267.0840, -282.8920, -74.2787,  64, 64, 64
L 267.0840, -282.8920, -74.2787,  254.3142, -282.8887, -74.2787,  64, 64, 64
L 254.3142, -282.8887, -74.2787,  254.3007, -297.5198, -74.2787,  64, 64, 64
L 254.3007, -297.5198, -74.2787,  267.0637, -297.5286, -74.2787,  64, 64, 64
L 262.8127, -297.5257, -74.2787,  262.8113, -338.9400, -74.2787,  0, 0, 0
L 267.0785, -338.9417, -74.2787,  254.3076, -338.9367, -74.2787,  64, 64, 64
L 254.3076, -338.9367, -74.2787,  254.3063, -353.5667, -74.2787,  64, 64, 64
L 254.3063, -353.5667, -74.2787,  267.0808, -353.5691, -74.2787,  64, 64, 64
L 267.0808, -353.5691, -74.2787,  267.0785, -338.9417, -74.2787,  64, 64, 64
L 267.0804, -350.5957, -74.2787,  290.4710, -350.5948, -74.2787,  0, 0, 0
L 290.4866, -338.9333, -74.2787,  290.4684, -352.5029, -74.2787,  64, 64, 64
L 291.0099, -353.5605, -74.2787,  303.2426, -353.5603, -74.2787,  64, 64, 64
L 303.2426, -353.5603, -74.2787,  303.2484, -338.9312, -74.2787,  64, 64, 64
L 303.2484, -338.9312, -74.2787,  290.4866, -338.9333, -74.2787,  64, 64, 64
L 296.7166, -338.9323, -74.2787,  296.7154, -327.6268, -74.2777,  0, 0, 0
L 296.7154, -327.6268, -74.2777,  300.5904, -327.6198, -74.2787,  64, 64, 64
L 300.5904, -327.6198, -74.2787,  300.5922, -322.7018, -74.2777,  64, 64, 64
L 300.6006, -322.7022, -74.2786,  482.5370, -322.7031, -74.2777,  0, 0, 0
L 486.4154, -327.6212, -74.2777,  486.4166, -338.9388, -74.2787,  0, 0, 0
L 492.9769, -338.9452, -74.2787,  480.2025, -338.9326, -74.2787,  64, 64, 64
L 480.2025, -338.9326, -74.2787,  480.2062, -353.5680, -74.2787,  64, 64, 64
L 480.2062, -353.5680, -74.2787,  492.9796, -353.5700, -74.4740,  64, 64, 64
L 492.9796, -353.5700, -74.4739,  492.9769, -338.9452, -74.4739,  64, 64, 64
L 492.9787, -348.5852, -74.4739,  499.7794, -348.5841, -74.4739,  0, 0, 0
L 499.7794, -348.5841, -74.4739,  499.7775, -355.6711, -74.4740,  64, 64, 64
L 499.7775, -355.6711, -74.4740,  512.6536, -355.6706, -74.4740,  64, 64, 64
L 512.6536, -355.6706, -74.4739,  512.7477, -348.5842, -74.4739,  64, 64, 64
L 512.7477, -348.5842, -74.4739,  530.0011, -348.5850, -74.4739,  0, 0, 0
L 530.0011, -348.5850, -74.4739,  529.9971, -355.6708, -74.4739,  64, 64, 64
L 529.9971, -355.6708, -74.4740,  535.9133, -355.6686, -74.4110,  64, 64, 64
L 535.9133, -355.6686, -74.4110,  535.9124, -371.8915, -74.4474,  0, 0, 0
L 535.9124, -371.8915, -74.4474,  529.8608, -371.8882, -74.4740,  64, 64, 64
L 529.8608, -371.8882, -74.4740,  529.8508, -385.4688, -74.1502,  64, 64, 64
L 529.8574, -376.4877, -74.1502,  513.4058, -376.4877, -74.1511,  127, 127, 0
L 513.4026, -385.4950, -74.1511,  513.4075, -371.8887, -74.4740,  64, 64, 64
L 513.4075, -371.8887, -74.4740,  499.8838, -371.8864, -74.4739,  64, 64, 64
L 499.8838, -371.8864, -74.4739,  499.8424, -376.2119, -74.4740,  64, 64, 64
L 499.8424, -376.2119, -74.4740,  492.9797, -376.2121, -74.4739,  0, 0, 0
L 492.9763, -386.2330, -74.4739,  492.9812, -371.6077, -74.4740,  64, 64, 64
L 492.9812, -371.6077, -73.8898,  480.2069, -371.6043, -74.2787,  64, 64, 64
L 480.2069, -371.6043, -74.2787,  480.2029, -386.2384, -74.2787,  64, 64, 64
L 480.2029, -386.2384, -74.2787,  492.9763, -386.2330, -74.2787,  64, 64, 64
L 486.4163, -386.2357, -74.2787,  486.4162, -396.6427, -74.2777,  0, 0, 0
L 486.4162, -396.6427, -74.2777,  482.5462, -396.6417, -74.2787,  64, 64, 64
L 482.5462, -396.6417, -74.2787,  482.5141, -401.5632, -74.2787,  64, 64, 64
L 482.5141, -401.5632, -74.2787,  300.6255, -401.5634, -74.2787,  0, 0, 0
L 300.6255, -401.5634, -74.2787,  300.5792, -396.6433, -74.2787,  64, 64, 64
L 300.5792, -396.6433, -74.2787,  296.7306, -396.6450, -74.2787,  64, 64, 64
L 296.7306, -396.6450, -74.2787,  296.7152, -386.2273, -74.2787,  0, 0, 0
L 290.4803, -386.2250, -74.2787,  303.2440, -386.2297, -74.2787,  64, 64, 64
L 303.2440, -386.2297, -74.2787,  303.2483, -371.5987, -74.2787,  64, 64, 64
L 303.2483, -371.5987, -74.2787,  290.4689, -371.5971, -74.2787,  64, 64, 64
L 290.4689, -371.5971, -74.2787,  290.4803, -386.2250, -74.2787,  64, 64, 64
L 290.4718, -375.3658, -74.2787,  267.0801, -375.3660, -74.2787,  0, 0, 0
L 267.0713, -386.2350, -74.2787,  267.0832, -371.6060, -74.2787,  64, 64, 64
L 267.0832, -371.6060, -74.2787,  254.3078, -371.6036, -74.2787,  64, 64, 64
L 254.3078, -371.6036, -74.2787,  254.3033, -386.2362, -74.2787,  64, 64, 64
L 254.3033, -386.2362, -74.2787,  267.0713, -386.2350, -74.2787,  64, 64, 64
L 262.8118, -386.2354, -74.2787,  262.7863, -401.3522, -74.2786,  0, 0, 0
L 262.7863, -401.3522, -74.2786,  257.3528, -401.3598, -74.2787,  64, 64, 64
L 257.3528, -401.3598, -74.2787,  257.3532, -406.8137, -74.2778,  64, 64, 64
L 257.3532, -406.8137, -74.2778,  180.6716, -406.8132, -74.2787,  0, 0, 0
L 180.6498, -401.3572, -74.2787,  175.1864, -401.3519, -74.2777,  64, 64, 64
L 180.6442, -406.8135, -74.2777,  180.6498, -401.3572, -74.2787,  64, 64, 64
L 175.2040, -401.3522, -74.2787,  175.1865, -266.7020, -74.2787,  0, 0, 0
L 170.9735, -266.7003, -74.2787,  183.7442, -266.7054, -74.2787,  64, 64, 64
L 183.7442, -266.7054, -74.2787,  183.7496, -252.0735, -74.2787,  64, 64, 64
L 183.7496, -252.0735, -74.2787,  170.9701, -252.0747, -74.4810,  64, 64, 64
L 170.9701, -252.0747, -74.4810,  170.9735, -266.7003, -74.4810,  64, 64, 64
L 170.9712, -256.8260, -74.4810,  124.5330, -256.8255, -74.4800,  0, 0, 0
L 124.5330, -256.8255, -74.4800,  124.5163, -251.3599, -74.4810,  64, 64, 64
L 482.5368, -311.6482, -74.2777,  482.5319, -306.7196, -74.2787,  64, 64, 64
L 482.5370, -322.7032, -74.2777,  482.5394, -327.6163, -74.2787,  64, 64, 64
L 486.4164, -327.6212, -74.2777,  482.5394, -327.6163, -74.2787,  64, 64, 64
L 124.5163, -251.3599, -74.4810,  109.6556, -251.3763, -74.4810,  64, 64, 64
L 109.6556, -251.3763, -74.4810,  109.6289, -256.8271, -74.4801,  64, 64, 64
L 109.6289, -256.8271, -74.4801,  90.6784, -256.8262, -74.4810,  0, 0, 0
L 90.6710, -266.7051, -74.4810,  90.6820, -252.0807, -74.4810,  64, 64, 64
L 90.6820, -252.0807, -74.4810,  77.9067, -252.0760, -74.4926,  64, 64, 64
L 77.9067, -252.0760, -74.5638,  77.9030, -266.7124, -74.5639,  64, 64, 64
L 77.9030, -266.7124, -74.5941,  90.6710, -266.7051, -74.6425,  64, 64, 64
L 83.0734, -266.7095, -74.6425,  60.7112, -303.6746, -74.4308,  0, 0, 0
L 60.7112, -303.6746, -74.4308,  23.5561, -326.4238, -74.6404,  0, 0, 0
L 23.5377, -335.6403, -74.6404,  23.5632, -322.8713, -74.6259,  64, 64, 64
L 8.9310, -322.8681, -74.5289,  8.9214, -335.6492, -74.6609,  64, 64, 64
L 23.5632, -322.8713, -74.5867,  8.9310, -322.8681, -74.5839,  64, 64, 64
